0.792104462947,0.307693441609,0.0513112200098,0.285012779874,0.00941343300644
0.3516757529,0.748102422698,0.0513721230869,0.285004260259,0.00941314707277
0.351669977207,0.307679183065,0.491828097677,0.284999583699,0.00941298991714
0.351606846979,0.307623951132,0.492292318625,0.28494846536,0.00941126576339
0.617195795244,0.540219311257,0.191837337705,0.499601369657,0.0165927947626
0.351685484216,0.307692748878,0.491733384705,0.285012138874,0.00941341145127
0.351652543101,0.307663930454,0.491950064524,0.284985466972,0.00941251461202
0.351688399476,0.307695298688,0.0513012303892,0.725432684451,0.00941349132929
0.351688031311,0.307694976727,0.0513029122285,0.725432386768,0.00941348108803
0.351687860135,0.307694827024,0.0513036958809,0.725432248322,0.00941347635845
0.35168569904,0.307692936789,0.0513141049387,0.725430499537,0.00941341729462
0.792089315243,0.307680190248,0.0514022303104,0.285000515877,0.00941302125844
0.35168848449,0.307695373027,0.0513008398137,0.725432753166,0.00941349371332
0.351685688044,0.307692927171,0.0513141606362,0.285012303858,0.449831603774
0.351681505999,0.307689268851,0.0513370015861,0.285008918306,0.449831490176
0.351689073066,0.307695887563,0.0512979310929,0.285015041513,0.449831697513
0.35168326283,0.307690805706,0.0513270434128,0.28501034063,0.44983153788
0.351683085268,0.307690650379,0.0513280285835,0.285010196881,0.449831533058
